status,propertyType,baths,fireplace,city,schools,sqft,zipcode,beds,state,stories,target
125,1245,2.5,1535,405,104368,1020.0,2076,3.0,17,1.0,29900.0
124,1128,1.0,1591,566,132340,1008.0,3679,3.0,3,1.0,156146.0
125,1240,2.5,1535,538,75893,689.0,212,3.0,24,2.0,633900.0
4,1129,2.0,1535,726,56296,1780.0,2643,3.0,32,1.0,520000.0
4,1189,2.5,7,726,122297,2114.0,2665,3.0,32,2.0,216500.0
4,1129,3.5,7,163,181707,3755.0,3965,4.0,36,2.0,1450000.0
125,1240,2.0,1535,193,106688,578.0,195,3.0,24,2.0,600000.0
125,1246,2.5,1535,1221,6737,860.0,468,2.0,29,2.0,169900.0
124,1175,2.0,1535,726,189836,985.0,2687,2.0,32,1.0,102500.0
125,1245,2.0,1592,914,193021,1713.0,3368,2.0,3,1.0,1329500.0
4,1228,2.5,1535,193,205123,1312.0,183,3.0,24,2.0,968000.0
4,1129,2.0,1535,1325,157256,1750.0,1096,2.0,9,2.0,89900.0
4,1189,2.5,98,1289,83673,1609.0,879,3.0,21,2.0,199900.0
66,935,1.0,1535,1661,39970,924.0,4117,2.0,36,1.0,62900.0
125,1245,3.0,1592,1749,216173,2890.0,1022,4.0,21,2.0,349900.0
125,1245,12.0,1592,865,192672,5753.0,3264,9.0,23,2.0,3500000.0
66,1128,2.0,1535,1781,37142,1000.0,150,2.0,24,2.0,335000.0
4,1129,3.5,1535,1705,175388,3968.0,975,4.0,21,2.0,609900.0
4,1228,2.5,1535,765,81357,1220.0,1184,3.0,7,2.0,121000.0
66,1128,4.0,1535,1382,215819,3715.0,3881,5.0,3,2.0,899000.0
125,1245,2.0,1535,252,77849,1386.0,1491,2.0,7,1.0,379000.0
125,1244,2.0,1535,291,3279,1344.0,2313,5.0,11,2.0,249900.0
79,924,3.0,1535,1141,120221,1898.0,1546,5.0,7,1.0,144000.0
124,1128,2.0,1535,990,210151,1256.0,1343,3.0,7,1.0,478000.0
125,1245,2.5,1535,750,3888,2472.0,1970,2.0,12,2.0,109900.0
124,1128,2.0,1449,1403,218583,2373.0,2874,3.0,32,1.0,384900.0
4,1129,2.0,1535,1318,244681,1717.0,2748,4.0,32,1.0,239990.0
4,1228,2.5,1535,1287,155081,2189.0,1498,3.0,7,2.0,329000.0
125,1244,2.5,1535,474,114759,1954.0,3010,3.0,32,1.0,195000.0
125,1240,3.0,1535,1497,131838,1224.0,244,3.0,24,2.0,615000.0
4,469,2.0,7,726,52145,1244.0,2660,2.0,32,2.0,80000.0
126,1245,2.0,1535,1209,67330,1144.0,1218,3.0,7,1.0,95000.0
4,469,1.0,1552,74,80580,708.0,3033,1.0,4,2.0,165000.0
125,1245,4.0,1592,280,138574,3079.0,1668,5.0,31,2.0,399900.0
125,1245,3.0,1592,980,30159,2803.0,1726,4.0,31,1.0,114900.0
124,1128,2.0,1449,1403,239397,1703.0,2868,4.0,32,1.0,237500.0
66,1128,4.0,1591,385,210219,2954.0,2493,3.0,32,1.0,1150000.0
125,1245,3.0,1592,474,161423,2969.0,3013,5.0,32,1.0,309000.0
79,1129,5.5,1535,1564,53667,3258.0,3453,5.0,3,2.0,769000.0
79,1129,2.5,1535,1210,207436,2549.0,3225,4.0,1,1.0,409900.0
66,1128,4.0,1535,832,237539,3280.0,3517,4.0,3,0.0,2999999.0
125,1240,2.5,1535,714,98805,504.0,1289,3.0,7,7.0,150000.0
125,1246,4.0,1535,726,158408,2529.0,2630,3.0,32,4.0,680000.0
126,1245,2.0,1592,624,174929,2200.0,2434,3.0,32,1.0,234558.0
4,469,1.0,1535,1223,55212,429.0,3182,0.0,1,1.0,85000.0
124,1128,3.0,1535,841,72471,1874.0,3466,4.0,3,2.0,599000.0
125,1246,2.5,1535,1221,37957,1714.0,456,3.0,29,2.0,149900.0
124,1175,3.0,1449,1403,100381,1671.0,2829,3.0,32,2.0,399000.0
4,1228,2.5,7,709,154173,2484.0,1645,3.0,31,2.0,309000.0
125,1245,2.5,1535,821,66211,905.0,1689,3.0,31,2.0,104900.0
125,1245,4.0,1592,306,219565,2527.0,1591,4.0,31,2.0,359900.0
125,1246,3.0,1535,1543,231232,1354.0,121,3.0,24,3.0,359000.0
4,863,2.5,1535,163,125598,0.0,3965,3.0,36,2.0,1200000.0
66,1128,1.0,1535,1403,59624,1560.0,2822,4.0,32,2.0,274900.0
124,399,1.0,1535,389,69972,400.0,1385,1.0,7,2.0,85000.0
125,1245,2.0,1592,1749,7144,1734.0,1019,4.0,21,2.0,294900.0
125,1245,4.0,1592,726,228185,2986.0,2649,4.0,32,1.0,1500000.0
4,1228,2.5,1535,1179,25876,1400.0,1573,3.0,7,2.0,173990.0
4,141,2.5,699,67,224090,2322.0,1776,3.0,25,2.0,309900.0
4,1189,2.5,1535,726,25925,1300.0,2658,3.0,32,1.0,181500.0
125,1245,3.0,1535,1208,216887,2067.0,1297,3.0,7,1.0,419900.0
125,1245,2.0,1535,1193,172745,792.0,1211,2.0,7,2.0,257500.0
125,1245,3.0,1592,980,210643,2840.0,1713,5.0,31,1.0,488000.0
125,1240,2.5,1535,1221,41403,1540.0,456,3.0,29,2.0,245000.0
4,253,2.5,1535,765,83187,3172.0,1160,3.0,7,2.0,550000.0
66,1128,1.0,1535,1137,106672,711.0,3778,2.0,3,0.0,395000.0
125,1245,3.0,1535,1246,73960,2377.0,1303,3.0,7,1.0,879900.0
125,1240,3.0,1592,403,166485,2613.0,3059,3.0,4,2.0,1875000.0
125,1245,3.0,1592,726,33742,1655.0,2702,3.0,32,1.0,299999.0
124,1128,2.0,1535,726,57607,2109.0,2704,3.0,32,1.0,319979.0
4,1228,2.5,7,280,157416,2230.0,1667,3.0,31,2.0,375000.0
4,13,2.5,1535,349,244681,1910.0,2818,3.0,32,2.0,259995.0
125,1245,2.5,1535,1693,210884,801.0,482,3.0,5,3.0,449000.0
124,1128,3.0,1535,1592,97706,1984.0,1391,4.0,7,2.0,382359.0
4,1140,2.5,1535,990,202164,4048.0,1335,3.0,7,2.0,839000.0
125,1244,5.0,1535,767,79315,2200.0,254,8.0,24,2.0,959000.0
125,1245,3.0,1535,1593,40364,2098.0,1428,5.0,7,1.0,280000.0
66,1128,2.0,1535,758,218955,1688.0,3597,3.0,3,1.0,898000.0
125,1242,2.5,1592,70,174074,3548.0,1050,5.0,9,2.0,859000.0
125,1245,3.0,1592,1209,99852,2400.0,1220,3.0,7,1.0,270000.0
66,1128,2.0,1591,1395,95717,1544.0,1446,3.0,7,0.0,499000.0
4,495,2.5,1535,1584,26729,754.0,1421,3.0,7,2.0,327500.0
4,1129,2.0,1535,1223,119840,2440.0,3197,3.0,1,1.0,534064.0
4,1228,2.5,7,5,48470,664.0,3033,3.0,4,2.0,129800.0
125,1245,2.0,1535,1630,131569,1199.0,3416,3.0,3,1.0,649000.0
125,1245,5.0,1592,1608,14413,5498.0,2740,5.0,32,2.0,949900.0
125,1246,2.5,1535,1591,96950,765.0,1191,2.0,7,2.0,89900.0
125,1245,2.0,1535,1273,212408,2162.0,1579,4.0,7,1.0,329000.0
66,1128,2.0,1591,1395,42794,1617.0,1457,3.0,7,1.0,280000.0
66,1128,3.0,1535,1185,133884,2761.0,1279,4.0,7,2.0,284900.0
4,1189,2.5,886,1584,208019,2500.0,1427,3.0,7,2.0,789000.0
4,1129,2.0,1535,1297,1903,3056.0,1236,3.0,7,1.0,109900.0
126,1245,3.0,1535,279,137616,2691.0,3438,3.0,3,2.0,961595.0
124,1128,4.0,1535,1403,220541,3143.0,2872,3.0,32,2.0,412900.0
4,961,2.5,1535,1444,225742,1333.0,4034,3.0,36,2.0,699988.0
125,1245,3.0,1592,1777,34179,4786.0,4129,3.0,36,2.0,599000.0
125,1245,3.0,1592,865,243747,1901.0,3274,2.0,23,1.0,519000.0
125,1245,4.0,1592,971,219474,3914.0,2445,5.0,32,2.0,508000.0
124,1128,4.0,1535,385,186763,2295.0,2479,3.0,32,3.0,515000.0
4,1228,2.5,1535,990,80097,700.0,1316,3.0,7,2.0,159900.0
125,1240,3.0,1592,1710,15870,1800.0,3369,3.0,3,2.0,1389000.0
124,1128,1.0,1535,548,101527,1.0,1385,3.0,7,1.0,197717.0
125,1245,2.5,1535,750,243138,588.0,1997,3.0,12,2.0,65000.0
124,935,2.0,1535,819,112763,1320.0,1569,3.0,7,0.0,65000.0
125,1245,2.0,1535,590,66898,1515.0,2427,3.0,32,1.0,198500.0
125,1245,2.0,1535,1246,73930,2060.0,1303,3.0,7,1.0,650000.0
124,1128,2.0,1535,869,134649,1670.0,1386,4.0,7,2.0,264010.0
125,1240,2.0,1535,548,192308,796.0,1389,2.0,7,3.0,205000.0
4,469,2.5,1535,1452,88725,2053.0,1851,2.0,25,3.0,299900.0
125,1241,4.0,1592,1088,233862,142075.0,91,4.0,24,15.0,5300000.0
125,1245,2.5,1535,524,100971,2434.0,1015,4.0,21,2.0,236670.0
4,1129,2.0,1535,84,152260,1972.0,1512,3.0,7,2.0,248990.0
126,1244,4.0,1535,291,37851,4900.0,2301,8.0,11,2.0,120900.0
4,668,2.5,1535,990,116594,1312.0,1350,3.0,7,2.0,415000.0
125,1245,2.0,1535,474,144614,1200.0,3025,3.0,32,1.0,132000.0
4,1189,2.5,1535,765,204044,1449.0,1185,3.0,7,2.0,259900.0
125,1240,2.0,1535,1399,78536,990.0,3139,2.0,33,2.0,299999.0
125,1245,3.0,1592,1616,196371,1847.0,3927,4.0,27,2.0,459990.0
4,1129,2.0,1535,1318,13061,1801.0,2747,3.0,32,2.0,230990.0
4,495,2.5,1535,280,51637,2442.0,1657,3.0,31,3.0,419900.0
125,1246,3.0,1535,252,77872,1174.0,1491,2.0,7,2.0,285000.0
125,1245,2.0,1592,437,231696,1525.0,930,3.0,21,2.0,1500000.0
4,863,0.0,1535,1310,87014,0.0,1570,3.0,7,2.0,42800.0
4,818,2.5,1535,990,176191,657.0,1344,3.0,7,2.0,214000.0
126,1245,3.0,1535,1208,218625,2519.0,1298,5.0,7,2.0,439900.0
124,1128,1.0,1535,990,15027,946.0,1318,2.0,7,1.0,212924.0
125,1245,2.0,1535,907,73079,1580.0,2517,3.0,32,1.0,164000.0
125,1245,2.0,1592,594,198603,1869.0,971,3.0,21,1.0,255000.0
125,1241,2.5,1535,1088,234018,900.0,84,2.0,24,2.0,736000.0
4,1228,2.5,98,75,154234,5060.0,2935,3.0,32,1.0,3195000.0
0,1128,2.0,1535,1407,95552,1440.0,3727,3.0,3,1.0,906621.0
4,495,2.5,7,1693,242035,1872.0,481,3.0,5,2.0,1100000.0
125,1245,2.0,1535,726,38793,1689.0,2653,3.0,32,1.0,179900.0
4,956,2.5,1535,1111,126813,8064.0,3475,3.0,3,2.0,5995000.0
4,668,2.5,1535,1592,223260,1062.0,1392,3.0,7,2.0,199000.0
125,1240,2.5,1535,990,209120,791.0,1320,3.0,7,2.0,320000.0
125,1245,3.0,1592,854,196996,2624.0,3080,3.0,4,1.0,735000.0
4,571,2.5,1535,726,223026,2194.0,2631,3.0,32,4.0,389900.0
4,1228,2.5,7,280,227657,4300.0,1668,3.0,31,1.0,469900.0
125,1240,2.0,1535,548,192298,1060.0,1389,3.0,7,9.0,374000.0
125,1240,2.0,1535,990,41528,757.0,1328,3.0,7,22.0,245000.0
125,1245,2.0,1592,765,74557,1994.0,1185,3.0,7,1.0,309900.0
124,1128,2.0,1535,765,97841,1330.0,1189,3.0,7,1.0,215000.0
125,1245,7.0,1592,1756,219161,7387.0,691,6.0,21,2.0,1000000.0
125,1245,3.0,1592,278,237150,2608.0,1004,4.0,21,2.0,459000.0
4,1129,2.0,1535,819,85531,1330.0,1569,2.0,7,1.0,205000.0
4,1129,3.5,1535,206,207772,3185.0,3231,3.0,1,2.0,549990.0
125,1246,4.0,1535,726,42011,2144.0,2670,3.0,32,3.0,333900.0
79,1129,2.0,1535,1141,53466,1828.0,1544,4.0,7,1.0,197990.0
125,1245,3.0,1535,188,109827,3120.0,125,4.0,24,2.0,559000.0
4,470,2.5,1535,1693,30060,836.0,497,3.0,5,2.0,339000.0
125,1245,4.0,1535,538,46263,2611.0,213,7.0,24,2.0,1190000.0
125,1245,2.5,1535,143,62765,1364.0,302,4.0,24,1.0,37900.0
125,1240,2.5,1535,193,34989,885.0,176,2.0,24,2.0,323000.0
4,133,2.5,7,1403,201813,2205.0,2872,3.0,32,2.0,260000.0
4,863,2.5,1535,1481,206865,0.0,1651,3.0,31,2.0,851850.0
4,863,0.0,1535,726,24064,0.0,2658,3.0,32,2.0,17500.0
4,1129,2.0,1535,1141,150975,1736.0,1553,3.0,7,1.0,218800.0
4,1129,2.0,1408,1250,119910,1390.0,1503,3.0,7,1.0,215000.0
125,1245,6.0,1592,122,215762,5255.0,3959,5.0,36,2.0,3475000.0
125,1240,2.0,1535,1193,173787,1370.0,1209,2.0,7,2.0,417000.0
125,1245,4.0,1535,64,145634,3948.0,1041,3.0,21,2.0,1400000.0
4,1122,2.5,7,556,156505,1768.0,2588,3.0,32,2.0,266190.0
4,1228,2.5,90,1650,155293,1604.0,3858,3.0,3,2.0,414900.0
125,1245,2.5,1535,1513,237218,1932.0,2743,3.0,32,2.0,242740.0
125,1245,3.0,1592,1403,166362,2972.0,2850,3.0,32,2.0,419000.0
125,1245,2.0,1535,1185,108590,1061.0,1278,3.0,7,1.0,149900.0
4,469,2.5,761,1069,240839,2156.0,1621,2.0,31,1.0,489000.0
4,469,2.0,1535,1693,12769,2000.0,492,2.0,5,1.0,649500.0
125,1240,2.0,1535,1165,188628,1100.0,1255,2.0,7,2.0,109900.0
125,1245,2.0,1592,524,212610,869.0,1012,4.0,21,2.0,215000.0
124,1128,1.0,1535,686,211230,1535.0,1283,3.0,7,1.0,360124.0
79,1129,3.5,1535,726,178125,2588.0,2631,3.0,32,3.0,369900.0
125,1245,3.0,1592,1646,41900,1843.0,4099,3.0,36,1.0,479950.0
125,1246,2.5,1535,64,212708,982.0,1039,2.0,21,1.0,350000.0
4,1129,3.5,1136,287,153140,3108.0,963,4.0,21,2.0,379000.0
125,1245,2.5,1535,1417,92435,1008.0,3617,3.0,3,1.0,534999.0
124,1175,2.0,1449,1403,104808,1544.0,2856,2.0,32,1.0,129500.0
120,1129,3.5,1150,278,184590,3425.0,1006,4.0,21,2.0,639500.0
125,1245,2.0,1592,556,111735,1649.0,2564,2.0,32,1.0,375000.0
4,956,2.0,1535,49,25968,1422.0,1586,4.0,31,2.0,289900.0
125,1246,2.0,1535,1221,127904,1216.0,468,3.0,29,2.0,259000.0
4,1129,3.0,1507,1141,54058,2521.0,1553,3.0,7,1.0,379000.0
66,399,2.0,1535,548,44799,2227.0,1378,2.0,7,6.0,925000.0
66,1128,3.0,1535,1708,95390,2131.0,3499,4.0,3,2.0,699000.0
125,1240,6.0,1535,291,7724,7587.0,2277,4.0,11,9.0,15174000.0
125,1245,2.0,1535,1516,133715,1548.0,1561,3.0,7,2.0,169900.0
4,1122,2.5,7,385,222039,2754.0,2509,3.0,32,2.0,580000.0
124,1128,3.0,1535,726,107439,2364.0,2720,4.0,32,1.0,392999.0
125,1240,4.0,1535,1088,234630,1983.0,72,3.0,24,2.0,4975000.0
125,1245,4.0,1535,1069,110060,1840.0,1620,4.0,31,3.0,599000.0
4,1228,2.5,1535,1237,181092,1949.0,1390,3.0,7,2.0,429999.0
125,1240,2.0,1535,1193,173836,1273.0,1209,2.0,7,2.0,342900.0
124,1128,1.0,1591,1589,60378,800.0,4082,2.0,36,1.0,190232.0
125,1240,2.0,1535,990,41504,1181.0,1328,2.0,7,2.0,399000.0
4,863,2.5,1535,1187,180585,0.0,1155,3.0,7,2.0,32000.0
66,1128,2.0,1449,1403,212539,1246.0,2860,3.0,32,1.0,195000.0
4,1129,1.5,1535,313,122277,1200.0,1640,3.0,31,2.0,114900.0
4,1228,2.5,1535,994,146133,1200.0,1329,3.0,7,2.0,319500.0
125,1245,3.0,1535,49,31480,1345.0,1586,3.0,31,2.0,209990.0
4,133,2.5,7,1403,224121,2812.0,2871,3.0,32,2.0,445000.0
66,1128,4.0,1535,1306,19433,3316.0,3304,3.0,23,2.0,750000.0
4,1129,2.0,1535,1187,120909,1903.0,1156,3.0,7,2.0,215000.0
125,1245,3.0,1535,1597,94479,3792.0,3157,6.0,33,2.0,340000.0
4,683,2.5,1535,990,175773,2415.0,1370,3.0,7,2.0,410000.0
4,72,2.5,1535,1403,208832,2065.0,2874,3.0,32,2.0,333900.0
4,1015,2.5,1535,1527,241966,1860.0,1187,3.0,7,2.0,290000.0
125,1242,2.5,1592,1256,215888,5024.0,3932,3.0,27,2.0,895000.0
125,1244,4.0,1535,1137,97182,2762.0,3769,4.0,3,2.0,1099000.0
4,1129,3.0,7,1444,204756,2630.0,4014,4.0,36,2.0,1049000.0
4,1129,2.0,1447,863,244681,1768.0,2812,3.0,32,1.0,247850.0
4,895,2.5,1535,1403,87633,2021.0,2849,3.0,32,2.0,125000.0
4,1129,2.0,1282,1325,55904,2997.0,1096,3.0,9,2.0,389900.0
1,1129,1.0,1535,1095,155525,728.0,296,2.0,24,1.0,49900.0
120,863,2.5,1535,958,11928,0.0,976,3.0,21,2.0,10000.0
126,1245,2.0,1535,291,32992,1980.0,2283,5.0,11,2.0,47560.0
126,1245,2.5,1535,291,4445,924.0,2285,2.0,11,2.0,37500.0
125,1245,3.0,1535,750,4173,4246.0,1971,4.0,12,2.0,875000.0
4,1129,2.5,1535,588,84498,1300.0,1856,3.0,25,2.0,200000.0
125,1246,3.0,1535,765,213340,1937.0,1184,3.0,7,2.0,264990.0
4,26,2.5,7,1403,241572,2555.0,2868,3.0,32,2.0,373500.0
4,1032,2.5,1535,254,26219,1840.0,523,3.0,15,2.0,290000.0
4,1129,3.5,1535,1042,153578,3292.0,980,3.0,21,2.0,464900.0
125,1245,2.0,1535,1403,34553,1880.0,2840,4.0,32,2.0,184999.0
125,1245,2.0,1592,385,107964,1797.0,2492,3.0,32,1.0,259900.0
125,1240,3.0,1535,548,75722,2544.0,1379,2.0,7,2.0,1395000.0
125,1245,3.5,1535,1449,196081,3030.0,1862,4.0,25,2.0,429988.0
125,1245,2.0,1535,291,185429,1100.0,2302,3.0,11,2.0,274000.0
4,1129,3.5,1303,278,205753,4595.0,992,5.0,21,3.0,1100000.0
125,1245,3.0,1535,548,192287,2942.0,1389,3.0,7,1.0,2500000.0
66,399,2.0,1535,403,107476,1312.0,3058,2.0,4,0.0,599000.0
125,1246,2.5,1535,1221,3302,1188.0,455,3.0,29,2.0,205000.0
4,1129,3.0,914,914,54692,2142.0,3365,5.0,3,2.0,1100000.0
125,1245,4.0,1535,466,195659,2348.0,2895,4.0,32,1.0,265000.0
125,1245,3.5,1535,403,219961,2978.0,3090,4.0,4,2.0,710000.0
125,1240,2.5,1535,1753,144683,685.0,3436,3.0,3,3.0,259999.0
4,1228,2.5,1535,1069,47794,1395.0,1619,3.0,31,2.0,370000.0
125,1245,3.0,1535,474,109236,1892.0,3025,4.0,32,2.0,217580.0
124,1128,2.0,1591,1403,239296,1393.0,2867,3.0,32,1.0,220000.0
125,1245,3.0,1535,1002,107615,1962.0,2990,4.0,32,2.0,329000.0
125,1241,2.5,1535,538,46009,114151.0,211,3.0,24,2.0,295000.0
124,1128,2.0,1591,718,234970,2487.0,2852,3.0,32,1.0,365000.0
125,1245,2.0,1535,474,109236,1637.0,3025,4.0,32,2.0,185950.0
4,469,2.0,1535,1693,203072,1288.0,487,2.0,5,1.0,1224900.0
125,1245,6.0,1592,1513,220851,9657.0,2743,5.0,32,2.0,1500000.0
4,1228,2.5,7,828,84156,3314.0,3104,3.0,4,2.0,628809.0
125,1245,2.0,1592,865,8917,1507.0,3257,3.0,23,1.0,219900.0
4,254,2.5,1535,588,57038,1296.0,1856,3.0,25,2.0,79900.0
124,399,2.0,1535,990,15049,1287.0,1328,3.0,7,2.0,680000.0
125,1245,6.0,1592,291,9280,6365.0,2280,5.0,11,3.0,3500000.0
4,818,2.5,1535,990,47919,637.0,1323,3.0,7,2.0,239000.0
125,1245,7.0,1592,345,102079,10861.0,965,4.0,21,3.0,1399900.0
4,1228,2.5,1535,765,176583,1412.0,1180,3.0,7,2.0,177000.0
125,1246,4.0,1592,403,68875,2352.0,3061,3.0,4,2.0,775000.0
125,1242,2.5,1535,278,216877,4595.0,992,5.0,21,3.0,349000.0
4,863,2.5,1535,1144,51099,0.0,1157,3.0,7,2.0,7000.0
124,1128,2.0,1535,765,93818,1679.0,1163,4.0,7,2.0,119900.0
125,1245,3.0,1592,851,128911,2242.0,1475,3.0,7,2.0,900000.0
4,1129,2.0,1535,280,224472,1868.0,1668,3.0,31,2.0,299000.0
125,1245,2.0,1535,1017,113846,1420.0,1292,3.0,7,1.0,359000.0
125,1245,4.0,1535,726,99978,2658.0,2668,3.0,32,3.0,410000.0
125,1245,4.0,1592,1591,172298,3164.0,1198,3.0,7,2.0,525000.0
124,1128,4.0,1535,1389,14223,3781.0,1187,5.0,7,1.0,484542.0
125,1245,2.0,1592,821,173084,1791.0,1697,3.0,31,2.0,189900.0
4,1129,2.0,7,333,156714,1811.0,2798,3.0,32,1.0,265000.0
125,1246,2.5,1535,1221,10741,1192.0,441,3.0,29,2.0,95000.0
125,1240,2.0,1535,714,69332,1129.0,1289,2.0,7,2.0,640000.0
124,1128,2.0,1535,726,128717,1828.0,2677,3.0,32,1.0,164900.0
125,1245,2.5,1535,70,159006,910.0,1059,3.0,9,1.0,154000.0
125,1245,2.5,1535,527,192646,1300.0,2077,3.0,17,1.0,168900.0
125,1245,2.0,1592,1405,114750,1630.0,3540,3.0,3,2.0,929900.0
4,1208,2.5,1535,278,55204,2681.0,1003,3.0,21,2.0,319000.0
124,1128,3.0,1591,933,230222,2550.0,1453,3.0,7,0.0,750000.0
125,1245,3.0,1592,726,191499,2272.0,2719,4.0,32,2.0,238000.0
4,1189,2.5,7,726,155970,3525.0,2669,3.0,32,1.5,840000.0
125,1245,2.0,1535,750,10428,3272.0,1975,3.0,12,2.0,229900.0
125,1245,2.0,1535,306,215112,1268.0,1592,3.0,31,2.0,150000.0
66,1128,1.0,1535,385,72149,1064.0,2487,2.0,32,1.0,218995.0
125,1245,2.0,1535,849,63362,1909.0,2583,3.0,32,1.0,268800.0
126,1245,1.5,1535,767,64717,1750.0,236,4.0,24,2.0,557784.0
125,1245,6.0,1592,299,244572,7562.0,1947,5.0,25,2.0,1950000.0
4,1129,2.0,1535,1141,1823,1480.0,1547,2.0,7,1.0,189500.0
12,1129,3.0,1535,317,50920,1078.0,520,4.0,15,2.0,249900.0
4,1044,2.5,98,385,157478,2323.0,2505,3.0,32,2.0,310000.0
124,1128,4.0,1535,726,20511,3733.0,2701,4.0,32,2.0,859000.0
4,863,2.5,1535,1297,1541,0.0,1236,3.0,7,2.0,104900.0
4,863,2.5,1535,854,48096,0.0,4102,3.0,36,2.0,975000.0
125,1245,3.0,1592,581,58175,3991.0,1233,3.0,7,2.0,749997.0
124,1128,4.0,1591,1190,232275,3606.0,1345,4.0,7,1.0,725000.0
4,683,2.5,1535,376,116224,5157.0,1345,3.0,7,2.0,635000.0
125,1245,2.5,1535,914,32219,1041.0,3311,2.0,3,1.0,360000.0
4,1228,2.5,1535,1069,50940,1864.0,1632,3.0,31,2.0,169900.0
124,1128,1.0,1535,686,188198,1304.0,1283,3.0,7,1.0,346396.0
125,1245,2.0,1592,524,188005,1456.0,1015,4.0,21,1.0,160000.0
124,399,2.0,1535,385,135023,1533.0,2472,2.0,32,2.0,550000.0
125,1245,2.0,1535,1749,212657,1373.0,1022,3.0,21,1.0,239000.0
4,863,2.5,1535,1471,53423,0.0,1555,3.0,7,2.0,35000.0
66,1128,3.0,1535,1354,22250,1974.0,3861,3.0,3,2.0,452900.0
125,1240,2.5,1535,447,244681,716.0,588,2.0,14,3.0,499000.0
125,1245,3.0,1535,363,193631,3420.0,3153,6.0,33,2.0,569000.0
4,924,2.0,1535,342,151123,1080.0,2033,2.0,12,1.0,119900.0
125,1245,6.0,1535,1310,99406,3922.0,1570,4.0,7,2.0,1789000.0
126,1245,2.5,1535,59,98701,848.0,3444,3.0,3,1.0,487402.0
124,1128,3.0,1449,1403,97636,1501.0,2859,3.0,32,2.0,139950.0
124,1128,2.0,1535,75,94332,1575.0,2950,3.0,32,1.0,416072.0
125,1246,2.0,1535,758,22703,1954.0,3602,2.0,3,2.0,799990.0
125,1245,3.0,1535,821,168190,2511.0,1700,5.0,31,2.0,252985.0
125,1245,2.0,1535,556,143959,1932.0,2579,3.0,32,1.0,219990.0
66,1128,2.0,1591,815,220461,2259.0,2731,4.0,32,1.0,197800.0
47,1129,2.5,1535,588,52614,1812.0,1856,3.0,25,2.0,168000.0
124,1128,2.0,1535,726,216679,2168.0,2701,3.0,32,1.0,248000.0
125,1246,2.5,1535,1221,58631,840.0,442,3.0,29,2.0,165000.0
4,1129,1.5,7,1491,81943,1500.0,1852,4.0,25,2.0,156700.0
4,359,2.5,7,60,120225,2284.0,623,3.0,34,2.0,899900.0
4,615,2.5,7,1289,119507,4866.0,743,3.0,21,2.0,729855.0
124,1128,4.0,1591,556,167725,3835.0,2564,4.0,32,2.0,948550.0
125,1245,4.0,1535,1693,68055,2952.0,494,4.0,5,3.0,699000.0
66,1128,4.0,1591,1289,139381,3090.0,804,4.0,21,0.0,639900.0
4,1229,2.5,141,825,116028,4341.0,3080,3.0,4,2.0,749000.0
4,13,2.5,1535,1403,119429,1688.0,2856,3.0,32,2.0,189995.0
4,863,2.5,1535,818,206117,0.0,3978,3.0,36,2.0,700000.0
4,1228,2.5,1535,1116,146045,1449.0,1363,3.0,7,2.0,319900.0
124,1128,2.0,1535,1237,160697,1836.0,1390,4.0,7,1.0,414900.0
126,1245,3.0,1535,990,91740,2184.0,1356,3.0,7,2.0,290000.0
125,1245,4.0,1592,278,217395,2662.0,991,4.0,21,2.0,784000.0
4,1129,2.5,462,560,224065,2724.0,1597,3.0,31,2.0,430000.0
4,1228,2.5,1535,1069,26120,1936.0,1619,3.0,31,2.0,489900.0
125,1245,2.0,1535,881,93143,1671.0,1505,3.0,7,1.0,199000.0
4,82,2.5,7,1403,205813,3275.0,2867,3.0,32,2.0,475000.0
4,1129,2.0,1535,313,149854,1880.0,1840,4.0,25,3.0,120000.0
125,1245,2.5,1535,70,170301,2000.0,1069,4.0,9,2.0,269900.0
66,1128,3.0,1591,779,158985,3695.0,1604,3.0,31,1.0,409900.0
125,1240,2.0,1535,990,91134,951.0,1316,2.0,7,2.0,237000.0
4,495,2.5,1535,1069,26101,2338.0,1625,3.0,31,2.0,759000.0
125,1245,2.0,1592,1069,33517,1660.0,1622,3.0,31,2.0,335000.0
125,1245,3.0,1535,1399,68356,1601.0,3140,3.0,33,1.0,274900.0
125,1240,3.0,1592,726,158085,2870.0,2628,2.0,32,2.0,1610000.0
66,1128,2.0,1535,1382,91051,1393.0,3873,3.0,3,1.0,299000.0
125,1240,3.0,1535,344,66362,1461.0,3043,3.0,4,2.0,299900.0
125,1244,2.0,1535,838,62978,2100.0,331,6.0,24,2.0,69900.0
4,863,0.0,1535,1358,124538,0.0,1498,3.0,7,2.0,9700.0
125,1245,4.0,1535,548,98050,3510.0,1385,4.0,7,2.0,1500000.0
4,495,2.5,1535,788,26831,3024.0,1566,3.0,7,2.0,410000.0
125,1245,4.0,1592,1403,209718,3300.0,2869,4.0,32,2.0,398000.0
124,1128,4.0,1591,385,136155,3903.0,2473,4.0,32,2.0,825000.0
125,1246,2.5,1535,1221,10453,1500.0,465,3.0,29,2.0,170000.0
125,1245,5.0,1592,70,142043,3598.0,1072,4.0,9,2.0,789000.0
125,1240,2.0,1535,1570,167185,750.0,1393,3.0,7,2.0,79000.0
4,1129,3.0,1265,1277,179304,2778.0,1500,3.0,7,1.0,475000.0
